collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,ALTITUDE
st2010-3507,20/09/2014 19:00,0.792125,37.646248,65,910
st2010-3507,20/09/2014 20:00,0.796225,37.642923,104,907
st2010-3507,20/09/2014 21:00,0.801777,37.641927,294,901
st2010-3507,20/09/2014 22:00,0.807893,37.639772,140,922
st2010-3507,20/09/2014 23:00,0.8099,37.640413,283,926
st2010-3507,21/09/2014 00:00,0.807275,37.636822,270,930
st2010-3507,21/09/2014 01:00,0.805717,37.63234,113,935
st2010-3507,21/09/2014 02:00,0.807107,37.633193,176,913
st2010-3507,21/09/2014 03:00,0.806063,37.633068,96,928
st2010-3507,21/09/2014 04:00,0.806317,37.633702,163,913
st2010-3507,21/09/2014 05:00,0.806365,37.633788,109,911
st2010-3507,21/09/2014 06:00,0.805572,37.6353,75,914
st2010-3507,21/09/2014 07:00,0.804008,37.635125,186,912
st2010-3507,21/09/2014 08:00,0.79381,37.637502,256,901
st2010-3507,21/09/2014 09:00,0.791732,37.637713,162,900
st2010-3507,21/09/2014 10:00,0.791555,37.638215,187,900
st2010-3507,21/09/2014 11:00,0.790692,37.63844,199,899
st2010-3507,21/09/2014 12:00,0.791903,37.638147,337,899
st2010-3507,21/09/2014 13:01,0.792245,37.639297,25,903
st2010-3507,21/09/2014 14:00,0.792678,37.639968,47,900
st2010-3507,21/09/2014 15:00,0.785662,37.641552,86,893
st2010-3507,21/09/2014 16:00,0.784353,37.6422,24,902
st2010-3507,21/09/2014 17:00,0.783057,37.642583,173,896
st2010-3507,21/09/2014 18:00,0.781832,37.645058,288,911
st2010-3507,21/09/2014 19:00,0.793323,37.64621,351,906
st2010-3507,21/09/2014 20:00,0.804032,37.640005,261,913
st2010-3507,21/09/2014 21:00,0.809347,37.635235,296,904
st2010-3507,21/09/2014 22:00,0.818228,37.639232,214,894
st2010-3507,21/09/2014 23:00,0.826327,37.635395,197,901
st2010-3507,22/09/2014 00:00,0.812848,37.635415,115,925
st2010-3507,22/09/2014 01:00,0.804102,37.644853,332,921
st2010-3507,22/09/2014 02:00,0.80224,37.645963,157,928
st2010-3507,22/09/2014 03:00,0.795783,37.641327,125,922
st2010-3507,22/09/2014 04:00,0.798813,37.637923,125,923
st2010-3507,22/09/2014 05:00,0.799708,37.637355,133,901
st2010-3507,22/09/2014 06:00,0.795113,37.636752,197,902
st2010-3507,22/09/2014 07:00,0.79395,37.635703,0,902
st2010-3507,22/09/2014 08:00,0.788158,37.638385,241,884
st2010-3507,22/09/2014 09:00,0.786817,37.639167,207,895
st2010-3507,22/09/2014 10:01,0.786013,37.639135,132,899
st2010-3507,22/09/2014 11:01,0.786013,37.639135,132,899
st2010-3507,22/09/2014 12:00,0.784895,37.641293,334,899
st2010-3507,22/09/2014 13:00,0.785622,37.64131,119,898
st2010-3507,22/09/2014 14:00,0.785848,37.64227,166,899
st2010-3507,22/09/2014 15:00,0.782882,37.644005,171,891
st2010-3507,22/09/2014 16:00,0.7828,37.643423,118,909
st2010-3507,22/09/2014 17:00,0.784288,37.645195,8,911
st2010-3507,22/09/2014 18:00,0.791197,37.643095,354,896
st2010-3507,22/09/2014 19:00,0.800357,37.644558,279,905
st2010-3507,22/09/2014 20:01,0.80427,37.64092,144,918
st2010-3507,22/09/2014 21:00,0.803555,37.640265,61,904
st2010-3507,22/09/2014 22:00,0.802178,37.635455,317,895
st2010-3507,22/09/2014 23:00,0.80363,37.634745,1,914
st2010-3507,23/09/2014 00:00,0.80363,37.635355,207,916
st2010-3507,23/09/2014 01:00,0.805862,37.635077,278,901
st2010-3507,23/09/2014 02:00,0.804935,37.632977,313,901
st2010-3507,23/09/2014 03:00,0.804963,37.633042,342,901
st2010-3507,23/09/2014 04:00,0.804918,37.632998,164,914
st2010-3507,23/09/2014 05:00,0.804228,37.633497,62,909
st2010-3507,23/09/2014 06:00,0.803552,37.633767,64,908
st2010-3507,23/09/2014 07:00,0.803302,37.634328,268,904
st2010-3507,23/09/2014 08:01,0.798753,37.635858,57,888
st2010-3507,23/09/2014 09:00,0.789877,37.637193,188,887
st2010-3507,23/09/2014 10:00,0.784557,37.641878,243,887
st2010-3507,23/09/2014 11:01,0.784738,37.641925,196,918
st2010-3507,23/09/2014 12:00,0.784533,37.641817,39,895
st2010-3507,23/09/2014 13:00,0.784885,37.641765,170,885
st2010-3507,23/09/2014 14:00,0.783613,37.644172,49,895
st2010-3507,23/09/2014 15:01,0.785627,37.641852,56,904
st2010-3507,23/09/2014 16:00,0.78661,37.64149,115,886
st2010-3507,23/09/2014 17:00,0.78625,37.64133,240,897
st2010-3507,23/09/2014 18:00,0.782885,37.646218,80,891
st2010-3507,23/09/2014 19:01,0.782885,37.646218,80,891
st2010-3507,23/09/2014 20:00,0.794208,37.643508,231,895
st2010-3507,23/09/2014 21:00,0.80241,37.638922,123,896
st2010-3507,23/09/2014 22:00,0.806458,37.63459,74,925
st2010-3507,23/09/2014 23:00,0.806872,37.633878,84,896
st2010-3507,24/09/2014 00:00,0.806915,37.634693,107,896
st2010-3507,24/09/2014 01:00,0.807022,37.634283,290,921
st2010-3507,24/09/2014 02:00,0.807383,37.63491,102,917
st2010-3507,24/09/2014 03:00,0.807413,37.635125,33,930
st2010-3507,24/09/2014 04:00,0.80752,37.63523,249,907
st2010-3507,24/09/2014 05:00,0.807397,37.635012,334,900
st2010-3507,24/09/2014 06:00,0.806068,37.636435,139,904
st2010-3507,24/09/2014 07:00,0.805628,37.63439,289,907
st2010-3507,24/09/2014 08:01,0.800335,37.636837,175,907
st2010-3507,24/09/2014 09:00,0.798772,37.637825,26,907
st2010-3507,24/09/2014 10:00,0.798852,37.637878,52,902
st2010-3507,24/09/2014 11:00,0.797618,37.639738,350,920
st2010-3507,24/09/2014 12:00,0.794837,37.64274,75,913
st2010-3507,24/09/2014 13:00,0.794735,37.642877,161,908
st2010-3507,24/09/2014 14:00,0.795222,37.64358,101,896
st2010-3507,24/09/2014 15:00,0.795242,37.643745,24,910
st2010-3507,24/09/2014 16:00,0.79627,37.64389,0,920
st2010-3507,24/09/2014 17:02,0.801068,37.645795,168,937
st2010-3507,24/09/2014 18:00,0.811167,37.646233,155,911
st2010-3507,24/09/2014 19:00,0.81285,37.640855,26,938
st2010-3507,24/09/2014 20:00,0.80736,37.632245,185,938
st2010-3507,24/09/2014 21:00,0.806777,37.631022,155,906
st2010-3507,24/09/2014 22:01,0.805895,37.636468,107,906
st2010-3507,24/09/2014 23:00,0.805195,37.64102,47,911
st2010-3507,25/09/2014 00:00,0.805253,37.64107,225,913
st2010-3507,25/09/2014 01:00,0.80604,37.640157,37,906
st2010-3507,25/09/2014 02:00,0.805402,37.64025,332,906
st2010-3507,25/09/2014 03:00,0.803845,37.639487,193,914
st2010-3507,25/09/2014 04:00,0.80189,37.640627,92,920
st2010-3507,25/09/2014 05:00,0.802013,37.641092,99,909
st2010-3507,25/09/2014 06:01,0.802013,37.641092,99,909
st2010-3507,25/09/2014 07:00,0.79713,37.639268,23,903
st2010-3507,25/09/2014 08:00,0.796008,37.639017,333,896
st2010-3507,25/09/2014 09:01,0.790232,37.639948,169,901
st2010-3507,25/09/2014 09:59,0.786923,37.639112,142,917
st2010-3507,25/09/2014 11:00,0.786855,37.6393,170,901
st2010-3507,25/09/2014 12:00,0.786965,37.639452,116,908
st2010-3507,25/09/2014 13:00,0.787448,37.639433,115,910
st2010-3507,25/09/2014 14:00,0.786943,37.639105,70,901
st2010-3507,25/09/2014 15:00,0.787768,37.63901,241,898
st2010-3507,25/09/2014 16:00,0.78813,37.638472,268,911
st2010-3507,25/09/2014 17:00,0.786847,37.639195,23,898
st2010-3507,25/09/2014 18:00,0.785867,37.638998,228,892
st2010-3507,25/09/2014 19:00,0.778692,37.64038,170,895
st2010-3507,25/09/2014 20:00,0.762393,37.645622,150,891
st2010-3507,25/09/2014 21:00,0.747853,37.646262,145,853
st2010-3507,25/09/2014 22:00,0.728822,37.64515,192,811
st2010-3507,25/09/2014 23:01,0.719298,37.629903,350,919
st2010-3507,26/09/2014 00:00,0.718672,37.62583,2,885
st2010-3507,26/09/2014 01:00,0.71597,37.620517,80,876
st2010-3507,26/09/2014 02:00,0.703025,37.619707,54,892
st2010-3507,26/09/2014 03:00,0.700038,37.625922,126,882
st2010-3507,26/09/2014 04:00,0.697172,37.630212,83,890
st2010-3507,26/09/2014 05:00,0.694342,37.630013,52,895
st2010-3507,26/09/2014 06:00,0.688423,37.629785,193,888
st2010-3507,26/09/2014 07:00,0.682673,37.627532,170,897
st2010-3507,26/09/2014 08:00,0.678533,37.618397,174,895
st2010-3507,26/09/2014 09:00,0.676112,37.614318,134,896
st2010-3507,26/09/2014 10:00,0.675743,37.614185,257,880
st2010-3507,26/09/2014 11:00,0.675418,37.614042,167,894
st2010-3507,26/09/2014 12:00,0.675783,37.614178,193,1057
st2010-3507,26/09/2014 13:00,0.675655,37.61425,84,917
st2010-3507,26/09/2014 14:00,0.676368,37.61409,16,908
st2010-3507,26/09/2014 15:00,0.676153,37.61367,153,878
st2010-3507,26/09/2014 16:00,0.67651,37.613443,108,893
st2010-3507,26/09/2014 17:00,0.677453,37.61434,315,886
st2010-3507,26/09/2014 18:00,0.677513,37.614892,129,915
st2010-3507,26/09/2014 19:01,0.68006,37.626692,31,877
st2010-3507,26/09/2014 20:00,0.6739,37.638082,255,899
st2010-3507,26/09/2014 21:00,0.670393,37.644472,314,913
st2010-3507,26/09/2014 22:00,0.673828,37.641953,78,907
st2010-3507,26/09/2014 23:01,0.673828,37.641953,78,907
st2010-3507,27/09/2014 00:01,0.688647,37.62933,349,876
st2010-3507,27/09/2014 01:01,0.694767,37.630773,356,965
st2010-3507,27/09/2014 02:00,0.698373,37.630282,19,875
st2010-3507,27/09/2014 03:01,0.701203,37.624598,13,875
st2010-3507,27/09/2014 04:00,0.698248,37.62153,286,912
st2010-3507,27/09/2014 05:00,0.700618,37.615267,0,895
st2010-3507,27/09/2014 06:00,0.7016,37.615462,266,892
st2010-3507,27/09/2014 07:00,0.699098,37.612093,168,905
st2010-3507,27/09/2014 08:00,0.696413,37.607797,268,904
st2010-3507,27/09/2014 09:00,0.695408,37.606552,39,901
st2010-3507,27/09/2014 10:00,0.695245,37.606575,71,908
st2010-3507,27/09/2014 11:01,0.695208,37.606617,16,903
st2010-3507,27/09/2014 12:00,0.695487,37.606452,41,898
st2010-3507,27/09/2014 13:00,0.695222,37.606603,114,903
st2010-3507,27/09/2014 14:00,0.696213,37.606595,267,908
st2010-3507,27/09/2014 15:00,0.69653,37.606718,158,919
st2010-3507,27/09/2014 16:00,0.697238,37.606957,117,920
st2010-3507,27/09/2014 17:01,0.697433,37.606678,324,924
st2010-3507,27/09/2014 18:00,0.696333,37.611333,127,896
st2010-3507,27/09/2014 19:01,0.700162,37.610323,230,898
st2010-3507,27/09/2014 20:00,0.702538,37.614713,75,899
st2010-3507,27/09/2014 21:00,0.700258,37.622955,20,946
st2010-3507,27/09/2014 22:00,0.70895,37.621793,42,898
st2010-3507,27/09/2014 23:01,0.713567,37.627398,42,898
st2010-3507,28/09/2014 00:00,0.725827,37.632192,67,898
st2010-3507,28/09/2014 01:00,0.718375,37.62796,266,898
st2010-3507,28/09/2014 02:00,0.718717,37.62466,355,898
st2010-3507,28/09/2014 03:00,0.718693,37.624672,344,888
st2010-3507,28/09/2014 04:00,0.718817,37.62451,312,876
st2010-3507,28/09/2014 05:00,0.718763,37.624575,293,857
st2010-3507,28/09/2014 06:00,0.70915,37.620632,197,881
st2010-3507,28/09/2014 07:00,0.701412,37.614917,254,878
st2010-3507,28/09/2014 08:00,0.698798,37.614465,150,860
st2010-3507,28/09/2014 09:00,0.698622,37.615138,288,885
st2010-3507,28/09/2014 10:00,0.698053,37.615562,109,885
st2010-3507,28/09/2014 11:00,0.697985,37.615437,280,898
st2010-3507,28/09/2014 12:00,0.698057,37.61545,295,882
st2010-3507,28/09/2014 13:00,0.6969,37.615785,321,886
st2010-3507,28/09/2014 14:00,0.696685,37.615863,227,871
st2010-3507,28/09/2014 15:00,0.696068,37.615757,21,885
st2010-3507,28/09/2014 16:00,0.695602,37.615403,250,865
st2010-3507,28/09/2014 17:01,0.695943,37.61468,321,830
st2010-3507,28/09/2014 18:00,0.696283,37.615983,270,859
st2010-3507,28/09/2014 19:01,0.692767,37.61983,39,896
st2010-3507,28/09/2014 20:00,0.698015,37.622973,0,886
st2010-3507,28/09/2014 21:01,0.698015,37.622973,0,886
st2010-3507,28/09/2014 22:00,0.691802,37.635263,79,947
st2010-3507,28/09/2014 23:00,0.691053,37.6373,122,947
st2010-3507,29/09/2014 00:01,0.689618,37.636053,91,901
st2010-3507,29/09/2014 01:00,0.692203,37.635712,29,910
st2010-3507,29/09/2014 02:00,0.692222,37.635612,118,946
st2010-3507,29/09/2014 03:00,0.693515,37.635845,141,894
st2010-3507,29/09/2014 04:00,0.694112,37.636323,0,882
st2010-3507,29/09/2014 05:00,0.695467,37.636932,98,888
st2010-3507,29/09/2014 06:00,0.694837,37.633452,240,889
st2010-3507,29/09/2014 07:01,0.687902,37.62709,183,891
st2010-3507,29/09/2014 08:01,0.680713,37.620758,348,868
st2010-3507,29/09/2014 09:00,0.68038,37.620512,41,894
st2010-3507,29/09/2014 10:00,0.67862,37.618115,312,887
st2010-3507,29/09/2014 11:00,0.678743,37.617908,33,894
st2010-3507,29/09/2014 12:00,0.67925,37.617642,269,886
st2010-3507,29/09/2014 13:00,0.679215,37.617613,111,896
st2010-3507,29/09/2014 14:00,0.679097,37.61768,316,893
st2010-3507,29/09/2014 15:00,0.68319,37.6153,329,884
st2010-3507,29/09/2014 16:00,0.685973,37.614763,89,893
st2010-3507,29/09/2014 17:00,0.68898,37.615913,123,893
st2010-3507,29/09/2014 18:01,0.688863,37.620557,95,941
st2010-3507,29/09/2014 19:01,0.688863,37.620557,95,941
st2010-3507,29/09/2014 20:00,0.67465,37.641603,122,874
st2010-3507,29/09/2014 21:00,0.675617,37.637313,41,891
st2010-3507,29/09/2014 22:01,0.688203,37.62886,238,797
st2010-3507,29/09/2014 23:01,0.689618,37.6297,275,895
st2010-3507,30/09/2014 00:00,0.691763,37.630427,3,892
st2010-3507,30/09/2014 01:00,0.697965,37.628705,77,893
st2010-3507,30/09/2014 02:00,0.69903,37.630913,322,901
st2010-3507,30/09/2014 03:00,0.700003,37.62792,148,873
st2010-3507,30/09/2014 04:00,0.70148,37.624375,97,898
st2010-3507,30/09/2014 05:00,0.701505,37.6245,108,891
st2010-3507,30/09/2014 06:00,0.700753,37.621952,188,893
st2010-3507,30/09/2014 07:01,0.695448,37.61942,14,896
st2010-3507,30/09/2014 08:00,0.695092,37.619022,46,901
st2010-3507,30/09/2014 09:00,0.695577,37.617433,208,897
st2010-3507,30/09/2014 10:00,0.695605,37.61732,151,895
st2010-3507,30/09/2014 11:00,0.695845,37.616077,112,897
st2010-3507,30/09/2014 12:00,0.696685,37.615598,115,897
st2010-3507,30/09/2014 13:01,0.697402,37.613997,269,904
st2010-3507,30/09/2014 14:00,0.697627,37.614847,317,904
st2010-3507,30/09/2014 15:00,0.697628,37.614663,92,889
st2010-3507,30/09/2014 16:00,0.702373,37.61083,312,909
st2010-3507,30/09/2014 17:00,0.70254,37.610278,130,862
st2010-3507,30/09/2014 18:00,0.701998,37.610737,264,905
st2010-3507,30/09/2014 19:01,0.701737,37.613817,322,847
st2010-3507,30/09/2014 20:00,0.704675,37.613403,60,879
st2010-3507,30/09/2014 21:01,0.706125,37.612475,118,888
st2010-3507,30/09/2014 22:00,0.711055,37.608625,291,873
st2010-3507,30/09/2014 23:00,0.705697,37.60689,162,854
st2010-3507,01/10/2014 00:00,0.706237,37.60521,189,890
st2010-3507,01/10/2014 01:00,0.71633,37.614163,120,889
st2010-3507,01/10/2014 02:00,0.725567,37.634543,328,889
st2010-3507,01/10/2014 03:01,0.725567,37.634543,328,889
st2010-3507,01/10/2014 04:00,0.710332,37.624882,157,889
st2010-3507,01/10/2014 05:00,0.709983,37.62505,149,889
st2010-3507,01/10/2014 06:00,0.702687,37.624883,159,888
st2010-3507,01/10/2014 07:00,0.695577,37.617147,220,891
st2010-3507,01/10/2014 08:00,0.69522,37.614585,84,890
st2010-3507,01/10/2014 09:00,0.693552,37.613442,32,896
st2010-3507,01/10/2014 10:00,0.686508,37.615497,334,901
st2010-3507,01/10/2014 11:00,0.68667,37.614768,72,905
st2010-3507,01/10/2014 12:00,0.68732,37.615335,101,898
st2010-3507,01/10/2014 13:00,0.687318,37.615193,0,864
st2010-3507,01/10/2014 14:00,0.687532,37.615155,123,898
st2010-3507,01/10/2014 15:00,0.687398,37.616268,126,848
st2010-3507,01/10/2014 16:00,0.688673,37.61567,0,834
st2010-3507,01/10/2014 17:00,0.68852,37.615093,290,834
st2010-3507,01/10/2014 18:00,0.68902,37.61577,94,834
st2010-3507,01/10/2014 19:01,0.688698,37.618663,71,914
st2010-3507,01/10/2014 20:00,0.695503,37.627392,84,912
st2010-3507,01/10/2014 21:00,0.695202,37.629223,81,909
st2010-3507,01/10/2014 22:00,0.695853,37.630272,266,886
st2010-3507,01/10/2014 23:00,0.701713,37.629997,9,902
st2010-3507,02/10/2014 00:00,0.7156,37.638495,56,856
st2010-3507,02/10/2014 01:00,0.7263,37.647073,290,871
st2010-3507,02/10/2014 02:00,0.723397,37.640547,200,871
st2010-3507,02/10/2014 03:01,0.723518,37.634038,258,874
st2010-3507,02/10/2014 04:00,0.717887,37.62753,210,878
st2010-3507,02/10/2014 05:00,0.715498,37.62651,287,887
st2010-3507,02/10/2014 06:00,0.704993,37.617753,208,887
st2010-3507,02/10/2014 07:01,0.700472,37.614462,323,897
st2010-3507,02/10/2014 08:00,0.69643,37.615873,101,906
st2010-3507,02/10/2014 09:00,0.696518,37.615857,64,896
st2010-3507,02/10/2014 10:00,0.696507,37.615913,97,902
st2010-3507,02/10/2014 11:00,0.696788,37.615747,341,907
st2010-3507,02/10/2014 12:00,0.69675,37.615748,320,903
st2010-3507,02/10/2014 13:00,0.69677,37.615268,119,991
st2010-3507,02/10/2014 14:00,0.69651,37.615113,301,954
st2010-3507,02/10/2014 15:00,0.69562,37.614942,55,911
st2010-3507,02/10/2014 16:00,0.695255,37.614543,344,916
st2010-3507,02/10/2014 17:00,0.695248,37.614645,9,904
st2010-3507,02/10/2014 18:00,0.695665,37.615787,120,889
st2010-3507,02/10/2014 19:00,0.697368,37.618343,115,904
st2010-3507,02/10/2014 20:00,0.69597,37.621997,57,881
st2010-3507,02/10/2014 21:00,0.694488,37.623352,0,947
st2010-3507,02/10/2014 22:00,0.693402,37.625102,310,947
st2010-3507,02/10/2014 23:00,0.6937,37.62506,285,947
st2010-3507,03/10/2014 00:00,0.69664,37.623388,169,947
st2010-3507,03/10/2014 01:00,0.697313,37.628315,162,947
st2010-3507,03/10/2014 02:00,0.697202,37.631407,304,947
st2010-3507,03/10/2014 03:00,0.698028,37.631132,98,911
st2010-3507,03/10/2014 04:00,0.700282,37.638548,83,889
st2010-3507,03/10/2014 05:00,0.692208,37.636035,158,893
st2010-3507,03/10/2014 06:00,0.686658,37.631752,197,890
st2010-3507,03/10/2014 07:01,0.681858,37.630028,233,890
st2010-3507,03/10/2014 08:00,0.679908,37.625322,112,888
st2010-3507,03/10/2014 09:00,0.679735,37.624967,258,897
st2010-3507,03/10/2014 10:00,0.679918,37.625175,84,890
st2010-3507,03/10/2014 11:00,0.680012,37.625753,89,894
st2010-3507,03/10/2014 12:00,0.680228,37.626605,209,916
st2010-3507,03/10/2014 13:00,0.680197,37.626512,89,893
st2010-3507,03/10/2014 14:00,0.68071,37.627173,87,893
st2010-3507,03/10/2014 15:00,0.680653,37.626997,147,878
st2010-3507,03/10/2014 16:00,0.680935,37.627513,314,893
st2010-3507,03/10/2014 17:00,0.680565,37.627752,333,890
st2010-3507,03/10/2014 18:00,0.680932,37.629325,69,883
st2010-3507,03/10/2014 19:00,0.682522,37.632808,246,905
st2010-3507,03/10/2014 20:00,0.678432,37.641503,285,893
st2010-3507,03/10/2014 21:01,0.675973,37.64352,330,864
st2010-3507,03/10/2014 22:00,0.679203,37.635703,64,882
st2010-3507,03/10/2014 23:01,0.68486,37.628832,290,887
st2010-3507,04/10/2014 00:00,0.684082,37.629252,283,893
st2010-3507,04/10/2014 01:00,0.682047,37.623602,23,860
st2010-3507,04/10/2014 02:00,0.681782,37.621902,248,860
st2010-3507,04/10/2014 03:00,0.680347,37.618825,174,889
st2010-3507,04/10/2014 04:00,0.680438,37.61869,148,928
st2010-3507,04/10/2014 05:00,0.680377,37.618787,280,887
st2010-3507,04/10/2014 06:00,0.680125,37.61893,73,892
st2010-3507,04/10/2014 07:03,0.681775,37.618405,91,889
st2010-3507,04/10/2014 08:00,0.678313,37.603238,127,917
st2010-3507,04/10/2014 09:00,0.678108,37.602785,82,901
st2010-3507,04/10/2014 10:00,0.67898,37.604918,271,903
st2010-3507,04/10/2014 11:00,0.680795,37.608657,125,902
st2010-3507,04/10/2014 12:00,0.681037,37.609167,295,916
st2010-3507,04/10/2014 13:00,0.68311,37.613952,0,901
st2010-3507,04/10/2014 14:00,0.689982,37.61761,106,909
st2010-3507,04/10/2014 15:01,0.690803,37.618168,289,932
st2010-3507,04/10/2014 16:00,0.691907,37.619455,341,912
st2010-3507,04/10/2014 17:00,0.69253,37.624248,271,957
st2010-3507,04/10/2014 18:00,0.692665,37.62451,335,961
st2010-3507,04/10/2014 19:00,0.695725,37.616915,301,898
st2010-3507,04/10/2014 20:00,0.699,37.617723,241,911
st2010-3507,04/10/2014 21:00,0.700802,37.617355,2,933
st2010-3507,04/10/2014 22:00,0.698328,37.616632,188,890
st2010-3507,04/10/2014 23:00,0.698317,37.618007,131,880
st2010-3507,05/10/2014 00:00,0.696282,37.617008,37,891
st2010-3507,05/10/2014 01:00,0.698815,37.61681,79,877
st2010-3507,05/10/2014 02:00,0.69883,37.616803,72,916
st2010-3507,05/10/2014 03:00,0.698885,37.616722,198,901
st2010-3507,05/10/2014 04:00,0.691762,37.618208,233,906
st2010-3507,05/10/2014 05:00,0.683563,37.61643,189,899
st2010-3507,05/10/2014 06:00,0.670695,37.613648,204,904
st2010-3507,05/10/2014 07:01,0.667945,37.607315,293,894
st2010-3507,05/10/2014 08:00,0.669753,37.605493,297,899
st2010-3507,05/10/2014 09:00,0.668917,37.60035,234,883
st2010-3507,05/10/2014 10:00,0.662705,37.591502,145,917
st2010-3507,05/10/2014 11:00,0.653217,37.586028,98,942
st2010-3507,05/10/2014 12:00,0.653065,37.586047,139,928
st2010-3507,05/10/2014 13:00,0.65336,37.58591,324,947
st2010-3507,05/10/2014 14:00,0.653413,37.58586,332,945
st2010-3507,05/10/2014 15:01,0.65144,37.58648,71,962
st2010-3507,05/10/2014 16:00,0.649303,37.591573,87,957
st2010-3507,05/10/2014 17:00,0.646665,37.603033,275,937
st2010-3507,05/10/2014 18:00,0.644087,37.602908,213,962
st2010-3507,05/10/2014 19:01,0.628257,37.61404,46,926
st2010-3507,05/10/2014 20:00,0.616447,37.627468,242,856
st2010-3507,05/10/2014 21:01,0.61164,37.62357,291,874
st2010-3507,05/10/2014 22:00,0.596617,37.608792,218,854
st2010-3507,05/10/2014 23:00,0.596173,37.596353,300,871
st2010-3507,06/10/2014 00:00,0.611923,37.599135,139,917
st2010-3507,06/10/2014 01:00,0.624458,37.598387,0,922
st2010-3507,06/10/2014 02:00,0.638568,37.598342,19,980
st2010-3507,06/10/2014 03:00,0.646983,37.601042,104,960
st2010-3507,06/10/2014 04:00,0.660413,37.60468,283,922
st2010-3507,06/10/2014 05:01,0.665057,37.605522,151,901
st2010-3507,06/10/2014 06:00,0.665107,37.60551,162,914
st2010-3507,06/10/2014 07:00,0.662385,37.601452,73,900
st2010-3507,06/10/2014 08:00,0.662663,37.601328,228,891
st2010-3507,06/10/2014 09:01,0.67117,37.601995,286,899
st2010-3507,06/10/2014 10:00,0.672388,37.604045,148,960
st2010-3507,06/10/2014 11:00,0.672923,37.60582,131,929
st2010-3507,06/10/2014 12:00,0.674023,37.607488,184,902
st2010-3507,06/10/2014 13:00,0.674098,37.607623,321,902
